CODE_STATION	TYPO_NATIONALE	TG_BV	PERIODE_DEBUT	PERIODE_FIN
03250475	M12-B	NON	1998	1998
03250475	M12-B	NON	1999	1999
03250475	M12-B	NON	2000	2000
03250475	M12-B	NON	2001	2001
03250475	M12-B	NON	2002	2002
03250475	M12-B	NON	2003	2003
03250475	M12-B	NON	2004	2004
03250475	M12-B	NON	2005	2005
03250475	M12-B	NON	2006	2006
03250475	M12-B	NON	2007	2007
03250475	M12-B	NON	2008	2008
03250475	M12-B	NON	2009	2009
03250475	M12-B	NON	2010	2010
03250475	M12-B	NON	2011	2011
03250475	M12-B	NON	2012	2012
03250475	M12-B	NON	2013	2013
03250475	M12-B	NON	2014	2014
03250475	M12-B	NON	2015	2015
03250475	M12-B	NON	2016	2016
03250475	M12-B	NON	2017	2017
03250475	M12-B	NON	2018	2018
03250475	M12-B	NON	2019	2019
03250475	M12-B	NON	2020	2020
03250475	M12-B	NON	2021	2021
03250475	M12-B	NON	2022	2022
03250475	M12-B	NON	2023	2023
03250475	M12-B	NON	2024	2024
03250475	M12-B	NON	2025	2025
03250540	TP12-B	NON	2018	2018
03250540	TP12-B	NON	2019	2019
03250540	TP12-B	NON	2020	2020
03250540	TP12-B	NON	2021	2021
03250540	TP12-B	NON	2022	2022
03250540	TP12-B	NON	2023	2023
03250540	TP12-B	NON	2024	2024
03250572	TP12-B	NON	2013	2013
03250572	TP12-B	NON	2014	2014
03250572	TP12-B	NON	2015	2015
03250572	TP12-B	NON	2016	2016
03250572	TP12-B	NON	2017	2017
03250572	TP12-B	NON	2018	2018
03250572	TP12-B	NON	2019	2019
03250572	TP12-B	NON	2020	2020
03250572	TP12-B	NON	2021	2021
03250575	TP12-B	NON	2012	2012
03250575	TP12-B	NON	2013	2013
03250575	TP12-B	NON	2014	2014
03250575	TP12-B	NON	2015	2015
03250575	TP12-B	NON	2016	2016
03250575	TP12-B	NON	2017	2017
03250575	TP12-B	NON	2018	2018
03250575	TP12-B	NON	2019	2019
03250575	TP12-B	NON	2020	2020
03250575	TP12-B	NON	2021	2021
03250575	TP12-B	NON	2022	2022
03250585	P12-B	NON	2013	2013
03250585	P12-B	NON	2014	2014
03250585	P12-B	NON	2015	2015
03250585	P12-B	NON	2016	2016
03250585	P12-B	NON	2017	2017
03250585	P12-B	NON	2018	2018
03250585	P12-B	NON	2019	2019
03250585	P12-B	NON	2020	2020
03250585	P12-B	NON	2021	2021
03250690	TP12-B	NON	2015	2015
03250690	TP12-B	NON	2016	2016
03250690	TP12-B	NON	2017	2017
03250690	TP12-B	NON	2018	2018
03250690	TP12-B	NON	2019	2019
03250690	TP12-B	NON	2020	2020
03250690	TP12-B	NON	2021	2021
03250720	TP12-B	NON	2015	2015
03250720	TP12-B	NON	2016	2016
03250720	TP12-B	NON	2017	2017
03250720	TP12-B	NON	2018	2018
03250720	TP12-B	NON	2019	2019
03250720	TP12-B	NON	2020	2020
03250720	TP12-B	NON	2021	2021
03250720	TP12-B	NON	2022	2022
03250773	TP12-B	NON	1987	1987
03250773	TP12-B	NON	1988	1988
03250773	TP12-B	NON	1989	1989
03250773	TP12-B	NON	1990	1990
03250773	TP12-B	NON	1991	1991
03250773	TP12-B	NON	1992	1992
03250773	TP12-B	NON	1993	1993
03250773	TP12-B	NON	1994	1994
03250773	TP12-B	NON	1995	1995
03250773	TP12-B	NON	1996	1996
03250773	TP12-B	NON	1997	1997
03250773	TP12-B	NON	1998	1998
03250773	TP12-B	NON	1999	1999
03250773	TP12-B	NON	2000	2000
03250773	TP12-B	NON	2001	2001
03250773	TP12-B	NON	2002	2002
03250773	TP12-B	NON	2003	2003
03250773	TP12-B	NON	2004	2004
03250773	TP12-B	NON	2005	2005
03250773	TP12-B	NON	2006	2006
03250773	TP12-B	NON	2007	2007
03250773	TP12-B	NON	2008	2008
03250773	TP12-B	NON	2009	2009
03250773	TP12-B	NON	2010	2010
03250773	TP12-B	NON	2011	2011
03250773	TP12-B	NON	2012	2012
03250773	TP12-B	NON	2013	2013
03250773	TP12-B	NON	2014	2014
03250773	TP12-B	NON	2015	2015
03250773	TP12-B	NON	2016	2016
03250773	TP12-B	NON	2017	2017
03250773	TP12-B	NON	2018	2018
03250797	TP12-B	NON	2007	2007
03250797	TP12-B	NON	2008	2008
03250797	TP12-B	NON	2009	2009
03250797	TP12-B	NON	2010	2010
03250797	TP12-B	NON	2011	2011
03250797	TP12-B	NON	2012	2012
03250797	TP12-B	NON	2013	2013
03250797	TP12-B	NON	2014	2014
03250797	TP12-B	NON	2015	2015
03250797	TP12-B	NON	2016	2016
03250797	TP12-B	NON	2017	2017
03250797	TP12-B	NON	2018	2018
03250797	TP12-B	NON	2019	2019
03250797	TP12-B	NON	2020	2020
03250797	TP12-B	NON	2021	2021
03250797	TP12-B	NON	2022	2022
03250797	TP12-B	NON	2023	2023
03250797	TP12-B	NON	2024	2024
03250797	TP12-B	NON	2025	2025
03250820	TP12-B	NON	2019	2019
03250820	TP12-B	NON	2020	2020
03250820	TP12-B	NON	2021	2021
03250820	TP12-B	NON	2022	2022
03250952	TP12-B	NON	1987	1987
03250952	TP12-B	NON	1988	1988
03250952	TP12-B	NON	1989	1989
03250952	TP12-B	NON	1990	1990
03250952	TP12-B	NON	1991	1991
03250952	TP12-B	NON	1992	1992
03250952	TP12-B	NON	1993	1993
03250952	TP12-B	NON	1994	1994
03250952	TP12-B	NON	1995	1995
03250952	TP12-B	NON	1996	1996
03250952	TP12-B	NON	1997	1997
03250952	TP12-B	NON	1998	1998
03250952	TP12-B	NON	1999	1999
03250952	TP12-B	NON	2000	2000
03250952	TP12-B	NON	2001	2001
03250952	TP12-B	NON	2002	2002
03250952	TP12-B	NON	2003	2003
03250952	TP12-B	NON	2004	2004
03250952	TP12-B	NON	2005	2005
03250952	TP12-B	NON	2006	2006
03250952	TP12-B	NON	2007	2007
03250952	TP12-B	NON	2008	2008
03250952	TP12-B	NON	2009	2009
03250952	TP12-B	NON	2010	2010
03250952	TP12-B	NON	2011	2011
03250952	TP12-B	NON	2012	2012
03250952	TP12-B	NON	2013	2013
03250952	TP12-B	NON	2014	2014
03250952	TP12-B	NON	2015	2015
03250952	TP12-B	NON	2016	2016
03250952	TP12-B	NON	2017	2017
03250952	TP12-B	NON	2018	2018
03250952	TP12-B	NON	2019	2019
03250952	TP12-B	NON	2020	2020
03250952	TP12-B	NON	2021	2021
03250952	TP12-B	NON	2022	2022
03250975	TP12-B	NON	2011	2011
03250975	TP12-B	NON	2012	2012
03250975	TP12-B	NON	2013	2013
03250975	TP12-B	NON	2014	2014
03250975	TP12-B	NON	2015	2015
03250975	TP12-B	NON	2016	2016
03250975	TP12-B	NON	2017	2017
03250975	TP12-B	NON	2018	2018
03250975	TP12-B	NON	2019	2019
03250975	TP12-B	NON	2020	2020
03250975	TP12-B	NON	2021	2021
03250975	TP12-B	NON	2022	2022
03251155	M12-B	NON	1981	1981
03251155	M12-B	NON	1982	1982
03251155	M12-B	NON	1983	1983
03251155	M12-B	NON	1984	1984
03251155	M12-B	NON	1985	1985
03251155	M12-B	NON	1986	1986
03251155	M12-B	NON	1987	1987
03251155	M12-B	NON	1988	1988
03251155	M12-B	NON	1989	1989
03251155	M12-B	NON	1990	1990
03251155	M12-B	NON	1991	1991
03251155	M12-B	NON	1992	1992
03251155	M12-B	NON	1993	1993
03251155	M12-B	NON	1994	1994
03251155	M12-B	NON	1995	1995
03251155	M12-B	NON	1996	1996
03251155	M12-B	NON	1997	1997
03251155	M12-B	NON	1998	1998
03251155	M12-B	NON	1999	1999
03251155	M12-B	NON	2000	2000
03251155	M12-B	NON	2001	2001
03251155	M12-B	NON	2002	2002
03251155	M12-B	NON	2003	2003
03251155	M12-B	NON	2004	2004
03251155	M12-B	NON	2005	2005
03251155	M12-B	NON	2006	2006
03251155	M12-B	NON	2007	2007
03251155	M12-B	NON	2008	2008
03251155	M12-B	NON	2009	2009
03251155	M12-B	NON	2010	2010
03251155	M12-B	NON	2011	2011
03251155	M12-B	NON	2012	2012
03251155	M12-B	NON	2013	2013
03251155	M12-B	NON	2014	2014
03251155	M12-B	NON	2015	2015
03251155	M12-B	NON	2016	2016
03251155	M12-B	NON	2017	2017
03251155	M12-B	NON	2018	2018
03251155	M12-B	NON	2019	2019
03251155	M12-B	NON	2020	2020
03251155	M12-B	NON	2021	2021
03251155	M12-B	NON	2022	2022
03251155	M12-B	NON	2023	2023
03251155	M12-B	NON	2024	2024
03251180	TP12-B	NON	2015	2015
03251180	TP12-B	NON	2016	2016
03251180	TP12-B	NON	2017	2017
03251180	TP12-B	NON	2018	2018
03251180	TP12-B	NON	2019	2019
03251180	TP12-B	NON	2020	2020
03251180	TP12-B	NON	2021	2021
03251180	TP12-B	NON	2022	2022
03251190	M12-B	NON	2010	2010
03251190	M12-B	NON	2011	2011
03251190	M12-B	NON	2012	2012
03251190	M12-B	NON	2013	2013
03251190	M12-B	NON	2014	2014
03251190	M12-B	NON	2015	2015
03251190	M12-B	NON	2016	2016
03251190	M12-B	NON	2017	2017
03251190	M12-B	NON	2018	2018
03251190	M12-B	NON	2019	2019
03251190	M12-B	NON	2020	2020
03251190	M12-B	NON	2021	2021
03251190	M12-B	NON	2022	2022
03251510	TP12-B	NON	2012	2012
03251510	TP12-B	NON	2013	2013
03251510	TP12-B	NON	2014	2014
03251510	TP12-B	NON	2015	2015
03251510	TP12-B	NON	2016	2016
03251510	TP12-B	NON	2017	2017
03251510	TP12-B	NON	2018	2018
03251510	TP12-B	NON	2019	2019
03251510	TP12-B	NON	2020	2020
03251510	TP12-B	NON	2021	2021
03251510	TP12-B	NON	2022	2022
03251715	TP12-B	NON	2013	2013
03251715	TP12-B	NON	2014	2014
03251715	TP12-B	NON	2015	2015
03251715	TP12-B	NON	2016	2016
03251715	TP12-B	NON	2017	2017
03251715	TP12-B	NON	2018	2018
03251715	TP12-B	NON	2019	2019
03251715	TP12-B	NON	2020	2020
03251715	TP12-B	NON	2021	2021
03252500	M12-B	NON	2010	2010
03252500	M12-B	NON	2011	2011
03252500	M12-B	NON	2012	2012
03252500	M12-B	NON	2013	2013
03252500	M12-B	NON	2014	2014
03252500	M12-B	NON	2015	2015
03252500	M12-B	NON	2016	2016
03252500	M12-B	NON	2017	2017
03252500	M12-B	NON	2018	2018
03252500	M12-B	NON	2019	2019
03252500	M12-B	NON	2020	2020
03252500	M12-B	NON	2021	2021
03252500	M12-B	NON	2022	2022
03252555	TP12-B	NON	2012	2012
03252555	TP12-B	NON	2013	2013
03252555	TP12-B	NON	2014	2014
03252555	TP12-B	NON	2015	2015
03252555	TP12-B	NON	2016	2016
03252555	TP12-B	NON	2017	2017
03252555	TP12-B	NON	2018	2018
03252555	TP12-B	NON	2019	2019
03252660	M9	NON	1987	1987
03252660	M9	NON	1988	1988
03252660	M9	NON	1989	1989
03252660	M9	NON	1990	1990
03252660	M9	NON	1991	1991
03252660	M9	NON	1992	1992
03252660	M9	NON	1993	1993
03252660	M9	NON	1994	1994
03252660	M9	NON	1995	1995
03252660	M9	NON	1996	1996
03252660	M9	NON	1997	1997
03252660	M9	NON	1998	1998
03252660	M9	NON	1999	1999
03252660	M9	NON	2000	2000
03252660	M9	NON	2001	2001
03252660	M9	NON	2002	2002
03252660	M9	NON	2003	2003
03252660	M9	NON	2004	2004
03252660	M9	NON	2005	2005
03252660	M9	NON	2006	2006
03252660	M9	NON	2007	2007
03252660	M9	NON	2008	2008
03252660	M9	NON	2009	2009
03252660	M9	NON	2010	2010
03252660	M9	NON	2011	2011
03252660	M9	NON	2012	2012
03252660	M9	NON	2013	2013
03252660	M9	NON	2014	2014
03252660	M9	NON	2015	2015
03252660	M9	NON	2016	2016
03252660	M9	NON	2017	2017
03252660	M9	NON	2018	2018
03252660	M9	NON	2019	2019
03252660	M9	NON	2020	2020
03252660	M9	NON	2021	2021
03252660	M9	NON	2022	2022
03252660	M9	NON	2023	2023
03252660	M9	NON	2024	2024
03252730	TP12-B	NON	2023	2023
03252755	P12-B	NON	2010	2010
03252755	P12-B	NON	2011	2011
03252755	P12-B	NON	2012	2012
03252755	P12-B	NON	2013	2013
03252755	P12-B	NON	2014	2014
03252755	P12-B	NON	2015	2015
03252755	P12-B	NON	2016	2016
03252755	P12-B	NON	2017	2017
03252755	P12-B	NON	2018	2018
03252755	P12-B	NON	2019	2019
03252755	P12-B	NON	2020	2020
03252755	P12-B	NON	2021	2021
03252755	P12-B	NON	2022	2022
03252763	TP9	NON	2019	2019
03252763	TP9	NON	2020	2020
03252763	TP9	NON	2021	2021
03252763	TP9	NON	2022	2022
03252840	M9	NON	2019	2019
03253190	TP12-B	NON	2016	2016
03253190	TP12-B	NON	2017	2017
03253190	TP12-B	NON	2018	2018
03253190	TP12-B	NON	2019	2019
03253190	TP12-B	NON	2020	2020
03253190	TP12-B	NON	2021	2021
03253190	TP12-B	NON	2022	2022
03253190	TP12-B	NON	2023	2023
03253190	TP12-B	NON	2024	2024
03253250	TP12-B	NON	2019	2019
03253410	TP12-B	NON	2017	2017
03253410	TP12-B	NON	2018	2018
03253410	TP12-B	NON	2019	2019
03253410	TP12-B	NON	2020	2020
03253410	TP12-B	NON	2021	2021
03253410	TP12-B	NON	2022	2022
03253410	TP12-B	NON	2023	2023
03253490	P12-B	NON	2011	2011
03253490	P12-B	NON	2012	2012
03253490	P12-B	NON	2013	2013
03253490	P12-B	NON	2014	2014
03253490	P12-B	NON	2015	2015
03253490	P12-B	NON	2016	2016
03253490	P12-B	NON	2017	2017
03253490	P12-B	NON	2018	2018
03253490	P12-B	NON	2019	2019
03253490	P12-B	NON	2020	2020
03253490	P12-B	NON	2021	2021
03253490	P12-B	NON	2022	2022
03253490	P12-B	NON	2023	2023
03253780	TP12-B	NON	1990	1990
03253780	TP12-B	NON	1991	1991
03253780	TP12-B	NON	1992	1992
03253780	TP12-B	NON	1993	1993
03253780	TP12-B	NON	1994	1994
03253780	TP12-B	NON	1995	1995
03253780	TP12-B	NON	1996	1996
03253780	TP12-B	NON	1997	1997
03253780	TP12-B	NON	1998	1998
03253780	TP12-B	NON	1999	1999
03253780	TP12-B	NON	2000	2000
03253780	TP12-B	NON	2001	2001
03253780	TP12-B	NON	2002	2002
03253780	TP12-B	NON	2003	2003
03253780	TP12-B	NON	2004	2004
03253780	TP12-B	NON	2005	2005
03253780	TP12-B	NON	2006	2006
03253780	TP12-B	NON	2007	2007
03253780	TP12-B	NON	2008	2008
03253780	TP12-B	NON	2009	2009
03253780	TP12-B	NON	2010	2010
03253780	TP12-B	NON	2011	2011
03253780	TP12-B	NON	2012	2012
03253780	TP12-B	NON	2013	2013
03253780	TP12-B	NON	2014	2014
03253780	TP12-B	NON	2015	2015
03253780	TP12-B	NON	2016	2016
03253780	TP12-B	NON	2017	2017
03253780	TP12-B	NON	2018	2018
03253780	TP12-B	NON	2019	2019
03253780	TP12-B	NON	2020	2020
03253780	TP12-B	NON	2021	2021
03253780	TP12-B	NON	2022	2022
03253780	TP12-B	NON	2023	2023
03253780	TP12-B	NON	2024	2024
03253820	TP12-B	NON	2017	2017
03253820	TP12-B	NON	2018	2018
03253820	TP12-B	NON	2019	2019
03253820	TP12-B	NON	2020	2020
03253820	TP12-B	NON	2021	2021
03253820	TP12-B	NON	2022	2022
03253820	TP12-B	NON	2023	2023
03253820	TP12-B	NON	2024	2024
03254035	M9	NON	2010	2010
03254035	M9	NON	2011	2011
03254035	M9	NON	2012	2012
03254035	M9	NON	2013	2013
03254035	M9	NON	2014	2014
03254035	M9	NON	2015	2015
03254035	M9	NON	2016	2016
03254035	M9	NON	2017	2017
03254035	M9	NON	2018	2018
03254035	M9	NON	2019	2019
03254035	M9	NON	2020	2020
03254035	M9	NON	2021	2021
03254035	M9	NON	2022	2022
03254035	M9	NON	2023	2023
03254080	TP12-B	NON	2015	2015
03254080	TP12-B	NON	2016	2016
03254080	TP12-B	NON	2017	2017
03254080	TP12-B	NON	2018	2018
03254080	TP12-B	NON	2019	2019
03254080	TP12-B	NON	2020	2020
03254080	TP12-B	NON	2021	2021
03254080	TP12-B	NON	2022	2022
03254170	TP9	NON	2015	2015
03254170	TP9	NON	2016	2016
03254170	TP9	NON	2017	2017
03254170	TP9	NON	2018	2018
03254170	TP9	NON	2019	2019
03254170	TP9	NON	2020	2020
03254170	TP9	NON	2021	2021
03254230	TP12-B	NON	2021	2021
03254250	TP9	NON	2017	2017
03254250	TP9	NON	2018	2018
03254250	TP9	NON	2019	2019
03254250	TP9	NON	2020	2020
03254250	TP9	NON	2021	2021
03254250	TP9	NON	2022	2022
03254250	TP9	NON	2023	2023
03254250	TP9	NON	2024	2024
03254335	TP9	NON	2011	2011
03254335	TP9	NON	2012	2012
03254335	TP9	NON	2013	2013
03254335	TP9	NON	2014	2014
03254335	TP9	NON	2015	2015
03254335	TP9	NON	2016	2016
03254335	TP9	NON	2017	2017
03254335	TP9	NON	2018	2018
03254335	TP9	NON	2019	2019
03254370	M9	NON	1979	1979
03254370	M9	NON	1980	1980
03254370	M9	NON	1981	1981
03254370	M9	NON	1982	1982
03254370	M9	NON	1983	1983
03254370	M9	NON	1984	1984
03254370	M9	NON	1985	1985
03254370	M9	NON	1986	1986
03254370	M9	NON	1987	1987
03254370	M9	NON	1988	1988
03254370	M9	NON	1989	1989
03254370	M9	NON	1990	1990
03254370	M9	NON	1991	1991
03254370	M9	NON	1992	1992
03254370	M9	NON	1993	1993
03254370	M9	NON	1994	1994
03254370	M9	NON	1995	1995
03254370	M9	NON	1996	1996
03254370	M9	NON	1997	1997
03254370	M9	NON	1998	1998
03254370	M9	NON	1999	1999
03254370	M9	NON	2000	2000
03254370	M9	NON	2001	2001
03254370	M9	NON	2002	2002
03254370	M9	NON	2003	2003
03254370	M9	NON	2004	2004
03254370	M9	NON	2005	2005
03254370	M9	NON	2006	2006
03254370	M9	NON	2007	2007
03254370	M9	NON	2008	2008
03254370	M9	NON	2009	2009
03254370	M9	NON	2010	2010
03254370	M9	NON	2011	2011
03254370	M9	NON	2012	2012
03254370	M9	NON	2013	2013
03254370	M9	NON	2014	2014
03254370	M9	NON	2015	2015
03254370	M9	NON	2016	2016
03254370	M9	NON	2017	2017
03254370	M9	NON	2018	2018
03254370	M9	NON	2019	2019
03254370	M9	NON	2020	2020
03254370	M9	NON	2021	2021
03254370	M9	NON	2022	2022
03254370	M9	NON	2023	2023
03254370	M9	NON	2024	2024
03254370	M9	NON	2025	2025
03254510	TP9	NON	2010	2010
03254510	TP9	NON	2011	2011
03254510	TP9	NON	2012	2012
03254510	TP9	NON	2013	2013
03254510	TP9	NON	2014	2014
03254510	TP9	NON	2015	2015
03254510	TP9	NON	2016	2016
03254510	TP9	NON	2017	2017
03254510	TP9	NON	2018	2018
03254510	TP9	NON	2019	2019
03254510	TP9	NON	2020	2020
03254510	TP9	NON	2021	2021
03254510	TP9	NON	2022	2022
03254510	TP9	NON	2023	2023
03254530	TP12-B	NON	2015	2015
03254530	TP12-B	NON	2016	2016
03254530	TP12-B	NON	2017	2017
03254530	TP12-B	NON	2018	2018
03254530	TP12-B	NON	2019	2019
03254530	TP12-B	NON	2020	2020
03254530	TP12-B	NON	2021	2021
03254530	TP12-B	NON	2022	2022
03254530	TP12-B	NON	2023	2023
03254600	TP12-B	NON	2019	2019
03254600	TP12-B	NON	2020	2020
03254600	TP12-B	NON	2021	2021
03254600	TP12-B	NON	2022	2022
03254600	TP12-B	NON	2023	2023
03254615	TP12-B	NON	2023	2023
03254620	TP12-B	NON	2016	2016
03254620	TP12-B	NON	2017	2017
03254620	TP12-B	NON	2018	2018
03254620	TP12-B	NON	2019	2019
03254620	TP12-B	NON	2020	2020
03254620	TP12-B	NON	2021	2021
03254620	TP12-B	NON	2022	2022
03254620	TP12-B	NON	2023	2023
03254620	TP12-B	NON	2024	2024
03254685	TP9	NON	2010	2010
03254685	TP9	NON	2011	2011
03254685	TP9	NON	2012	2012
03254685	TP9	NON	2013	2013
03254685	TP9	NON	2014	2014
03254685	TP9	NON	2015	2015
03254685	TP9	NON	2016	2016
03254685	TP9	NON	2017	2017
03254685	TP9	NON	2018	2018
03254685	TP9	NON	2019	2019
03254685	TP9	NON	2020	2020
03254685	TP9	NON	2021	2021
03254685	TP9	NON	2022	2022
03254685	TP9	NON	2023	2023
03254730	TP9	NON	2019	2019
03254770	TP9	NON	2007	2007
03254770	TP9	NON	2008	2008
03254770	TP9	NON	2009	2009
03254770	TP9	NON	2010	2010
03254770	TP9	NON	2011	2011
03254770	TP9	NON	2012	2012
03254770	TP9	NON	2013	2013
03254770	TP9	NON	2014	2014
03254770	TP9	NON	2015	2015
03254770	TP9	NON	2016	2016
03254770	TP9	NON	2017	2017
03254770	TP9	NON	2018	2018
03254770	TP9	NON	2019	2019
03254770	TP9	NON	2020	2020
03254770	TP9	NON	2021	2021
03254770	TP9	NON	2022	2022
03254770	TP9	NON	2023	2023
03254770	TP9	NON	2024	2024
03254770	TP9	NON	2025	2025
03254820	TP9	NON	2017	2017
03254820	TP9	NON	2018	2018
03254820	TP9	NON	2019	2019
03254820	TP9	NON	2020	2020
03254820	TP9	NON	2021	2021
03254820	TP9	NON	2022	2022
03254820	TP9	NON	2023	2023
03254870	M9	NON	2010	2010
03254870	M9	NON	2011	2011
03254870	M9	NON	2012	2012
03254870	M9	NON	2013	2013
03254870	M9	NON	2014	2014
03254870	M9	NON	2015	2015
03254870	M9	NON	2016	2016
03254870	M9	NON	2017	2017
03254870	M9	NON	2018	2018
03254870	M9	NON	2019	2019
03254870	M9	NON	2020	2020
03254870	M9	NON	2021	2021
03254870	M9	NON	2022	2022
03254870	M9	NON	2023	2023
03254896	M9	NON	1987	1987
03254920	TP9	NON	2012	2012
03254920	TP9	NON	2013	2013
03254920	TP9	NON	2014	2014
03254920	TP9	NON	2015	2015
03254920	TP9	NON	2016	2016
